"","gcv_value","iqr_value","woo_differentially_expressed","regulator_in_GRN"
"AT5G01790",0.0289030880973601,NA,TRUE,FALSE
"AT5G48960",0.028904842832154,NA,FALSE,FALSE
"AT2G03060",0.0289057567513568,NA,FALSE,FALSE
"AT5G06410",0.02890897287363,NA,FALSE,FALSE
"AT1G01360",0.028915761214546,NA,FALSE,FALSE
"AT5G57780",0.0289172537774966,NA,TRUE,FALSE
"AT3G18630",0.0289174018773303,NA,FALSE,FALSE
"AT5G61440",0.0289222477251848,NA,FALSE,FALSE
"AT2G01150",0.0289229872768902,NA,FALSE,FALSE
"AT3G22850",0.0289286649618094,NA,TRUE,FALSE
"AT2G44580",0.0289308438071438,NA,FALSE,FALSE
"AT2G29400",0.0289313955708777,NA,FALSE,FALSE
"AT3G50760",0.0289335948923068,NA,TRUE,FALSE
"AT1G23710",0.028934515136157,NA,FALSE,FALSE
"AT4G31115",0.0289351244415274,NA,FALSE,FALSE
"AT2G29210",0.0289365913795943,NA,FALSE,FALSE
"AT1G29395",0.0289376589218895,NA,FALSE,FALSE
"AT3G24770",0.0289398676159699,NA,FALSE,FALSE
"AT4G04370",0.0289418351763131,NA,TRUE,FALSE
"AT3G23490",0.0289428191829477,NA,FALSE,FALSE
"AT5G06130",0.0289445037326831,NA,FALSE,FALSE
"AT4G18375",0.0289465614216617,NA,FALSE,FALSE
"AT5G63630",0.028947795353456,NA,FALSE,FALSE
"AT5G23420",0.0289521572540835,NA,TRUE,FALSE
"AT5G64190",0.0289528956268128,NA,TRUE,FALSE
"AT3G22160",0.0289589095227098,NA,TRUE,FALSE
"AT5G26010",0.028959891835477,NA,FALSE,FALSE
"AT2G18030",0.0289652119228614,NA,FALSE,FALSE
"AT3G05680",0.028965529863878,NA,FALSE,FALSE
"AT2G45220",0.0289663298532566,NA,TRUE,FALSE
"AT4G34700",0.0289664031604,NA,FALSE,FALSE
"AT2G25737",0.0289681196108948,NA,TRUE,FALSE
"AT3G23820",0.0289683330020965,NA,TRUE,FALSE
"AT4G35140",0.0289689924571589,NA,FALSE,FALSE
"AT5G60360",0.0289713849866345,NA,TRUE,FALSE
"AT1G12700",0.0289741310504788,NA,FALSE,FALSE
"AT3G53460",0.0289742410580099,NA,TRUE,FALSE
"AT3G23440",0.028974895546877,NA,FALSE,FALSE
"AT1G14450",0.028978334665056,NA,FALSE,FALSE
"AT2G41475",0.028979121167335,NA,FALSE,FALSE
"AT3G08010",0.0289803915371127,NA,TRUE,FALSE
"AT2G24645",0.0289815135169641,NA,FALSE,FALSE
"AT1G53760",0.0289837938944029,NA,FALSE,FALSE
"AT3G11900",0.0289876341736197,NA,FALSE,FALSE
"AT5G39670",0.0289906844831633,NA,TRUE,FALSE
"AT2G34450",0.0289910125012606,NA,FALSE,FALSE
"AT2G18750",0.028991245349731,NA,FALSE,FALSE
"AT3G19270",0.0289937503466135,NA,TRUE,FALSE
"AT4G34960",0.0289989196830634,NA,FALSE,FALSE
"AT1G06230",0.0290017404093903,NA,TRUE,FALSE
"AT1G55480",0.0290025810925734,NA,TRUE,FALSE
"AT4G19860",0.0290045662912828,NA,TRUE,FALSE
"AT1G66670",0.029006731011336,NA,TRUE,FALSE
"AT5G57710",0.0290147026839269,NA,FALSE,FALSE
"AT5G66800",0.029017139706725,NA,FALSE,FALSE
"AT5G16360",0.0290189020202759,NA,TRUE,FALSE
"AT3G63470",0.029019731679384,NA,TRUE,FALSE
"AT4G21300",0.0290219282510051,NA,FALSE,FALSE
"AT4G31500",0.0290241954915863,NA,FALSE,FALSE
"AT1G01670",0.0290259528806266,NA,FALSE,FALSE
"AT1G07745",0.0290276825915944,NA,FALSE,FALSE
"AT2G32710",0.0290300428704383,NA,FALSE,FALSE
"AT2G24020",0.0290339366588617,NA,TRUE,FALSE
"AT2G35900",0.0290389348937207,NA,FALSE,FALSE
"AT1G56710",0.0290404994654897,NA,FALSE,FALSE
"AT1G76405",0.0290410931016718,NA,TRUE,FALSE
"AT5G04460",0.0290444030026946,NA,FALSE,FALSE
"AT2G18328",0.0290479442439183,NA,TRUE,FALSE
"AT1G22490",0.0290480438717094,NA,FALSE,FALSE
"AT5G55480",0.0290481855912171,NA,TRUE,FALSE
"AT1G12650",0.0290488001999115,NA,TRUE,FALSE
"AT1G53345",0.0290513584648848,NA,FALSE,FALSE
"AT5G10650",0.0290526202939592,NA,TRUE,FALSE
"AT5G34850",0.0290526308234828,NA,FALSE,FALSE
"AT3G60380",0.0290545988859243,NA,TRUE,FALSE
"AT1G01420",0.0290563451631718,NA,TRUE,FALSE
"AT5G08530",0.0290575916469594,NA,FALSE,FALSE
"AT5G47110",0.0290609185417032,NA,TRUE,FALSE
"AT5G56280",0.0290609406738803,NA,FALSE,FALSE
"AT1G64370",0.0290629048871013,NA,TRUE,FALSE
"AT3G29375",0.0290634517670499,NA,TRUE,FALSE
"AT5G02770",0.0290638403672536,NA,FALSE,FALSE
"AT3G13570",0.0290645415492964,NA,FALSE,FALSE
"AT2G48160",0.0290649490054642,NA,FALSE,FALSE
"AT2G02400",0.029069775664619,NA,FALSE,FALSE
"AT1G01630",0.0290765575753761,NA,TRUE,FALSE
"AT1G58200",0.0290815141041748,NA,FALSE,FALSE
"AT3G02330",0.0290849504144204,NA,FALSE,FALSE
"AT1G31830",0.0290861858714806,NA,TRUE,FALSE
"AT2G27970",0.0290938381178087,NA,FALSE,FALSE
"AT1G34770",0.0290955541351313,NA,FALSE,FALSE
"AT5G20580",0.0290972759936539,NA,FALSE,FALSE
"AT5G58220",0.029100693297193,NA,FALSE,FALSE
"AT5G15960",0.0291013973850627,NA,TRUE,FALSE
"AT5G61030",0.0291024838093204,NA,FALSE,FALSE
"AT2G37950",0.0291038851605454,NA,TRUE,FALSE
"AT1G59540",0.0291043118356745,NA,FALSE,FALSE
"AT2G04230",0.0291069426650541,NA,FALSE,FALSE
"AT2G47620",0.029107997524126,NA,FALSE,FALSE
"AT1G06580",0.0291085477401235,NA,FALSE,FALSE
"AT2G38670",0.0291094033419269,NA,FALSE,FALSE
"AT5G14280",0.0291122313628461,NA,FALSE,FALSE
"AT1G74088",0.0291138634479078,NA,FALSE,FALSE
"AT1G35190",0.0291180357601105,NA,TRUE,FALSE
"AT2G31730",0.0291195683197063,NA,FALSE,FALSE
"AT1G15175",0.0291200298859799,NA,TRUE,FALSE
"AT1G16540",0.0291201694303738,NA,TRUE,FALSE
"AT4G17530",0.0291204752346882,NA,TRUE,FALSE
"AT5G20220",0.0291229906383997,NA,FALSE,FALSE
"AT1G12910",0.0291284599691279,NA,FALSE,FALSE
"AT4G00500",0.0291286485628657,NA,FALSE,FALSE
"AT4G13270",0.0291304614818636,NA,FALSE,FALSE
"AT4G28190",0.029134428491776,NA,FALSE,FALSE
"AT5G55180",0.0291373312249947,NA,FALSE,FALSE
"AT5G03200",0.0291393817296712,NA,FALSE,FALSE
"AT2G22310",0.0291395184194722,NA,FALSE,FALSE
"AT2G24220",0.0291397282034527,NA,TRUE,FALSE
"AT5G15080",0.0291414451945096,NA,FALSE,FALSE
"AT5G08360",0.0291416414075436,NA,FALSE,FALSE
"AT2G06040",0.0291433716037441,NA,FALSE,FALSE
"AT3G15020",0.0291436143643936,NA,FALSE,FALSE
"AT1G28710",0.0291512968901483,NA,FALSE,FALSE
"AT4G29100",0.0291559942906523,NA,TRUE,FALSE
"AT1G77110",0.0291597968555193,NA,FALSE,FALSE
"AT1G74200",0.0291604329834953,NA,FALSE,FALSE
"AT1G35560",0.0291618567106706,NA,TRUE,FALSE
"AT5G07730",0.0291633040592263,NA,TRUE,FALSE
"AT5G57960",0.0291637849973952,NA,FALSE,FALSE
"AT2G44100",0.0291648659716652,NA,FALSE,FALSE
"AT2G35760",0.0291669986073065,NA,TRUE,FALSE
"AT3G51930",0.0291698406075094,NA,FALSE,FALSE
"AT3G52340",0.0291702856447695,NA,FALSE,FALSE
"AT3G46210",0.0291708373852529,NA,FALSE,FALSE
"AT4G30810",0.0291711882383342,NA,TRUE,FALSE
"AT4G04293",0.0291716383465962,NA,TRUE,FALSE
"AT1G78120",0.0291720580219407,NA,FALSE,FALSE
"AT2G48060",0.0291729404351131,NA,FALSE,FALSE
"AT4G36270",0.0291749369369974,NA,FALSE,FALSE
"AT1G33560",0.029177043216689,NA,TRUE,FALSE
"AT1G60620",0.0291787959826054,NA,FALSE,FALSE
"AT1G66540",0.029179334706686,NA,TRUE,FALSE
"AT2G16950",0.0291843534560531,NA,FALSE,FALSE
"AT5G57500",0.0291852524644608,NA,FALSE,FALSE
"AT1G75310",0.0291887705712389,NA,FALSE,FALSE
"AT1G64170",0.0291889203657946,NA,TRUE,FALSE
"AT1G30757",0.0291912895207849,NA,TRUE,FALSE
"AT1G66680",0.029192468489364,NA,FALSE,FALSE
"AT5G17980",0.029196504939172,NA,FALSE,FALSE
"AT3G56710",0.0291972402999562,NA,FALSE,FALSE
"AT2G27490",0.0291988061215553,NA,TRUE,FALSE
"AT4G35500",0.0292004926600223,NA,TRUE,FALSE
"AT1G32740",0.0292023813594303,NA,TRUE,FALSE
"AT1G04340",0.0292133980829445,NA,TRUE,FALSE
"AT1G20190",0.0292199299044725,NA,TRUE,FALSE
"AT3G07910",0.0292215220740275,NA,FALSE,FALSE
"AT3G51790",0.0292231343525626,NA,FALSE,FALSE
"AT1G50670",0.0292267886617419,NA,FALSE,FALSE
"AT1G75350",0.0292274066295232,NA,TRUE,FALSE
"AT4G30390",0.0292296073078228,NA,TRUE,FALSE
"AT5G47190",0.029233768769296,NA,TRUE,FALSE
"AT4G09920",0.0292413659731207,NA,FALSE,FALSE
"AT3G01300",0.0292436770574982,NA,FALSE,FALSE
"AT5G54430",0.029243800763492,NA,FALSE,FALSE
"AT1G54500",0.0292487926794919,NA,TRUE,FALSE
"AT3G21010",0.0292490682618651,NA,FALSE,FALSE
"AT1G26750",0.0292521409414004,NA,FALSE,FALSE
"AT4G18540",0.0292532010423795,NA,FALSE,FALSE
"AT2G36000",0.0292552890176919,NA,TRUE,FALSE
"AT3G42806",0.0292558551454571,NA,FALSE,FALSE
"AT2G25970",0.0292584345273553,NA,FALSE,FALSE
"AT3G03120",0.0292592955465365,NA,TRUE,FALSE
"AT3G61490",0.0292614206624675,NA,FALSE,FALSE
"AT1G17780",0.0292619998495104,NA,FALSE,FALSE
"AT5G08560",0.0292650036742065,NA,TRUE,FALSE
"AT3G29390",0.0292675323236112,NA,FALSE,FALSE
"AT4G27630",0.0292709955115536,NA,FALSE,FALSE
"AT1G56350",0.029272143320089,NA,FALSE,FALSE
"AT4G00150",0.029272254032459,NA,FALSE,FALSE
"AT4G01940",0.0292740859678467,NA,FALSE,FALSE
"AT1G09660",0.0292805282817044,NA,TRUE,FALSE
"AT1G04140",0.0292826277363339,NA,FALSE,FALSE
"AT1G01430",0.0292845738617192,NA,TRUE,FALSE
"AT2G31130",0.0292853339651825,NA,TRUE,FALSE
"AT5G23630",0.0292857922470067,NA,FALSE,FALSE
"AT3G60320",0.0292864662434467,NA,TRUE,FALSE
"AT3G27325",0.0292877130913485,NA,FALSE,FALSE
"AT4G12010",0.029288141100711,NA,FALSE,FALSE
"AT5G47540",0.0292928971936683,NA,FALSE,FALSE
"AT2G24860",0.0292954566581126,NA,FALSE,FALSE
"AT5G41960",0.0292989436735054,NA,FALSE,FALSE
"AT3G07270",0.0293050245109578,NA,TRUE,FALSE
"AT2G04790",0.0293088234949978,NA,TRUE,FALSE
"AT4G27280",0.0293104062175956,NA,FALSE,FALSE
"AT1G30360",0.0293109098226078,NA,TRUE,FALSE
"AT3G54366",0.0293129077059654,NA,FALSE,FALSE
"AT3G16270",0.0293160471890483,NA,FALSE,FALSE
"AT1G12290",0.0293160653191435,NA,FALSE,FALSE
"AT2G35750",0.0293164437157891,NA,FALSE,FALSE
"AT2G01120",0.0293167353801014,NA,FALSE,FALSE
"AT4G36870",0.0293169756543006,NA,FALSE,FALSE
"AT4G00660",0.0293186351550431,NA,FALSE,FALSE
"AT5G47390",0.0293189786035028,NA,FALSE,FALSE
"AT1G17100",0.0293192873740367,NA,FALSE,FALSE
"AT3G51640",0.0293214516452571,NA,FALSE,FALSE
"AT1G32350",0.0293217454669308,NA,TRUE,FALSE
"ATCG00040",0.0293235836585353,NA,TRUE,FALSE
"AT5G10150",0.029325478770947,NA,TRUE,FALSE
"AT1G09490",0.0293262696249451,NA,FALSE,FALSE
"AT2G02820",0.0293264585537466,NA,FALSE,FALSE
"AT2G20060",0.0293320542909261,NA,FALSE,FALSE
"AT4G13980",0.029334647746183,NA,FALSE,FALSE
"AT5G66100",0.029338261143937,NA,FALSE,FALSE
"AT5G15770",0.0293388674883022,NA,FALSE,FALSE
"AT4G38300",0.0293422195837388,NA,FALSE,FALSE
"AT4G23880",0.0293424783930029,NA,FALSE,FALSE
"AT3G55040",0.0293461053580598,NA,TRUE,FALSE
"AT4G31560",0.0293464742071995,NA,FALSE,FALSE
"AT3G03420",0.0293471009613898,NA,FALSE,FALSE
"AT3G11320",0.0293493410948482,NA,FALSE,FALSE
"AT5G47480",0.0293502574017159,NA,FALSE,FALSE
"AT2G35960",0.0293504118305521,NA,TRUE,FALSE
"AT4G10810",0.0293534236717253,NA,TRUE,FALSE
"AT3G01980",0.0293563869451247,NA,TRUE,FALSE
"AT5G57360",0.0293593398519378,NA,FALSE,FALSE
"AT4G31140",0.0293597099800391,NA,FALSE,FALSE
"AT2G44900",0.0293604201579615,NA,FALSE,FALSE
"AT1G65295",0.0293617770227707,NA,TRUE,FALSE
"AT3G09820",0.0293630754105378,NA,TRUE,FALSE
"AT5G58480",0.02936318495893,NA,TRUE,FALSE
"AT2G26270",0.0293640663593815,NA,FALSE,FALSE
"AT4G17070",0.0293682428470762,NA,FALSE,FALSE
"AT5G13210",0.0293706760811508,NA,TRUE,FALSE
"AT1G27590",0.0293708207841442,NA,FALSE,FALSE
"AT4G37100",0.0293722498336171,NA,FALSE,FALSE
"AT5G28400",0.0293756741239936,NA,FALSE,FALSE
"AT1G66570",0.0293785306885216,NA,TRUE,FALSE
"AT3G05120",0.0293859907440488,NA,FALSE,FALSE
"AT5G63080",0.029388191503943,NA,FALSE,FALSE
"AT5G02670",0.0293899122685905,NA,FALSE,FALSE
"AT2G22430",0.0293903093134821,NA,FALSE,FALSE
"AT4G38400",0.0293938046606522,NA,FALSE,FALSE
"AT5G37260",0.029399150028691,NA,FALSE,FALSE
"AT1G70760",0.0293991738592593,NA,TRUE,FALSE
"AT1G78150",0.0293994921279897,NA,TRUE,FALSE
"AT4G29050",0.0294000439312093,NA,FALSE,FALSE
"AT2G21530",0.0294009981284621,NA,TRUE,FALSE
"AT1G17560",0.0294034197509715,NA,FALSE,FALSE
"AT3G51510",0.0294035177564461,NA,TRUE,FALSE
"AT1G71140",0.0294050928651469,NA,FALSE,FALSE
"AT1G07220",0.0294052925832656,NA,FALSE,FALSE
"AT4G32320",0.0294064979357407,NA,FALSE,FALSE
"AT2G17020",0.0294111945668531,NA,FALSE,FALSE
"AT3G62420",0.0294113284019656,NA,TRUE,FALSE
"AT1G75400",0.029412841117558,NA,TRUE,FALSE
"AT3G04590",0.0294166536272735,NA,FALSE,FALSE
"AT1G75260",0.029417127691562,NA,FALSE,FALSE
"AT5G55210",0.0294180687851159,NA,FALSE,FALSE
"AT3G49601",0.0294182500448403,NA,TRUE,FALSE
"AT3G09035",0.029421831059422,NA,TRUE,FALSE
"AT5G11640",0.0294230553144739,NA,FALSE,FALSE
"AT3G44020",0.0294244916055238,NA,TRUE,FALSE
"AT3G22070",0.0294281154440181,NA,FALSE,FALSE
"AT3G02720",0.029429874898969,NA,TRUE,FALSE
"AT5G41330",0.0294306136097592,NA,FALSE,FALSE
"AT2G25250",0.0294348264905979,NA,FALSE,FALSE
"AT1G51965",0.0294406635123173,NA,FALSE,FALSE
"AT1G77720",0.0294427558583281,NA,FALSE,FALSE
"AT5G08410",0.0294434696157803,NA,FALSE,FALSE
"AT5G47445",0.0294445572197004,NA,FALSE,FALSE
"AT3G03773",0.0294524551814266,NA,FALSE,FALSE
"AT3G01860",0.029461818067592,NA,TRUE,FALSE
"AT5G43170",0.0294663819744272,NA,TRUE,FALSE
"AT5G66520",0.0294663951682292,NA,TRUE,FALSE
"AT5G40060",0.0294684406348545,NA,FALSE,FALSE
"AT4G13720",0.0294692737756027,NA,TRUE,FALSE
"AT5G18250",0.0294713156229406,NA,FALSE,FALSE
"AT3G20560",0.0294726197784931,NA,FALSE,FALSE
"AT4G26540",0.0294751263911719,NA,TRUE,FALSE
"AT4G35420",0.0294773039261727,NA,FALSE,FALSE
"AT3G60050",0.0294790164232312,NA,FALSE,FALSE
"AT4G33380",0.029480540942617,NA,FALSE,FALSE
"AT5G14140",0.0294806267566612,NA,FALSE,FALSE
"AT5G18460",0.0294811472625505,NA,TRUE,FALSE
"AT1G02740",0.0294873101642093,NA,FALSE,FALSE
"AT5G59440",0.0294876359446946,NA,FALSE,FALSE
"AT2G01600",0.0294912112076034,NA,FALSE,FALSE
"AT2G33855",0.029491274743251,NA,TRUE,FALSE
"AT5G20110",0.0294914891636585,NA,FALSE,FALSE
"AT5G03500",0.0294934926810974,NA,FALSE,FALSE
"AT1G33270",0.0294944927343627,NA,TRUE,FALSE
"AT4G23930",0.0294989440289274,NA,FALSE,FALSE
"AT3G46080",0.0294992538621125,NA,TRUE,FALSE
"AT3G11110",0.0294995275269004,NA,TRUE,FALSE
"AT1G58602",0.0295006929166865,NA,FALSE,FALSE
"AT5G56490",0.0295017665023754,NA,FALSE,FALSE
"AT4G02740",0.0295025693890618,NA,FALSE,FALSE
"AT1G27980",0.029505949407856,NA,TRUE,FALSE
"AT5G47260",0.0295067278185175,NA,FALSE,FALSE
"AT5G47710",0.0295082958729128,NA,TRUE,FALSE
"AT5G49015",0.029509899736179,NA,FALSE,FALSE
"AT2G28350",0.029510167094182,NA,FALSE,FALSE
"AT3G15640",0.0295129582030748,NA,FALSE,FALSE
"AT2G34585",0.0295199876376365,NA,FALSE,FALSE
"AT4G35800",0.0295214343656347,NA,FALSE,FALSE
"AT2G04039",0.0295259684247688,NA,TRUE,FALSE
"AT5G47970",0.0295285803784613,NA,FALSE,FALSE
"AT4G28560",0.0295294106603714,NA,FALSE,FALSE
"AT1G45233",0.029532925890721,NA,FALSE,FALSE
"AT1G26300",0.0295330865167391,NA,FALSE,FALSE
"AT4G04490",0.0295379445493575,NA,TRUE,FALSE
"AT4G08960",0.029539093000352,NA,FALSE,FALSE
"AT5G46450",0.0295393706232947,NA,TRUE,FALSE
"AT5G52280",0.0295410657166017,NA,TRUE,FALSE
"AT2G13540",0.0295425683019704,NA,FALSE,FALSE
"AT5G04410",0.0295435221732118,NA,TRUE,FALSE
"AT5G11690",0.0295449704465299,NA,TRUE,FALSE
"AT3G12520",0.0295468580837626,NA,FALSE,FALSE
"AT5G51700",0.0295493783293297,NA,FALSE,FALSE
"AT3G13720",0.0295504098376702,NA,FALSE,FALSE
"AT3G07640",0.0295535430672476,NA,FALSE,FALSE
"AT3G56380",0.0295536987405767,NA,FALSE,FALSE
"AT4G12680",0.0295550703395945,NA,FALSE,FALSE
"AT3G27210",0.0295617719117684,NA,TRUE,FALSE
"AT3G11620",0.029563284692948,NA,FALSE,FALSE
"AT5G20680",0.0295652811253886,NA,FALSE,FALSE
"AT3G60410",0.0295668687864585,NA,FALSE,FALSE
"AT2G18630",0.0295669531704305,NA,TRUE,FALSE
"AT1G75370",0.0295689199127801,NA,FALSE,FALSE
"AT4G15090",0.029570237197274,NA,FALSE,FALSE
"AT1G62200",0.0295735839241199,NA,TRUE,FALSE
"AT4G10170",0.0295757920065579,NA,FALSE,FALSE
"AT4G14819",0.0295775108514654,NA,TRUE,FALSE
"AT2G27050",0.0295778300725416,NA,TRUE,FALSE
"AT1G04810",0.0295788911023904,NA,FALSE,FALSE
"AT5G03360",0.0295789812869094,NA,FALSE,FALSE
"AT1G74230",0.029585839899652,NA,FALSE,FALSE
"AT3G03370",0.0295863295191078,NA,FALSE,FALSE
"AT1G21840",0.0295872373503532,NA,FALSE,FALSE
"AT1G70440",0.0295887018675407,NA,TRUE,FALSE
"AT5G42520",0.0295889786559239,NA,FALSE,FALSE
"AT1G78380",0.0295974197959832,NA,TRUE,FALSE
"AT2G46400",0.0295984918653431,NA,TRUE,FALSE
"AT2G29980",0.0296000218131876,NA,TRUE,FALSE
"AT5G40470",0.0296023848521023,NA,TRUE,FALSE
"AT5G14110",0.0296031082320995,NA,FALSE,FALSE
"AT1G20140",0.029604568142866,NA,FALSE,FALSE
"AT5G16710",0.0296053926065153,NA,TRUE,FALSE
"AT2G45990",0.029608215328493,NA,FALSE,FALSE
"AT1G04280",0.0296087443901794,NA,FALSE,FALSE
"AT5G01180",0.0296095762302465,NA,FALSE,FALSE
"AT1G14540",0.0296097232315345,NA,TRUE,FALSE
"AT4G02720",0.0296141776493227,NA,FALSE,FALSE
"AT1G25250",0.0296147429810084,NA,FALSE,FALSE
"AT1G12110",0.0296160239025203,NA,FALSE,FALSE
"AT2G29070",0.0296238429238757,NA,TRUE,FALSE
"ATCG00190",0.0296315413253124,NA,TRUE,FALSE
"AT1G64740",0.0296320276922867,NA,FALSE,FALSE
"AT5G16940",0.0296341975238419,NA,FALSE,FALSE
"AT1G20780",0.0296352285294145,NA,FALSE,FALSE
"AT3G09560",0.0296363116742379,NA,TRUE,FALSE
"AT5G03080",0.0296364636143317,NA,FALSE,FALSE
"AT2G31360",0.0296388671484113,NA,TRUE,FALSE
"AT5G53020",0.0296420227631057,NA,FALSE,FALSE
"AT1G54710",0.0296456292884535,NA,TRUE,FALSE
"AT3G07310",0.0296464764669352,NA,TRUE,FALSE
"AT1G53320",0.0296531394120305,NA,FALSE,FALSE
"AT5G15030",0.0296541064292127,NA,FALSE,FALSE
"AT3G50440",0.029661279276487,NA,TRUE,FALSE
"AT3G01970",0.0296621013167424,NA,TRUE,FALSE
"AT2G16595",0.02966527960569,NA,FALSE,FALSE
"AT5G03330",0.0296653210999997,NA,TRUE,FALSE
"AT3G27860",0.0296657417054551,NA,FALSE,FALSE
"AT2G42485",0.0296681668129005,NA,FALSE,FALSE
"AT4G30710",0.0296701032261739,NA,FALSE,FALSE
"AT4G31985",0.0296712113185828,NA,FALSE,FALSE
"AT1G13900",0.0296760968951947,NA,FALSE,FALSE
"AT1G24577",0.0296764391453325,NA,FALSE,FALSE
"AT1G04860",0.0296783593141009,NA,FALSE,FALSE
"AT5G05200",0.0296784608561363,NA,FALSE,FALSE
"AT4G29940",0.0296837389479444,NA,FALSE,FALSE
"AT4G38552",0.029683853314941,NA,FALSE,FALSE
"AT1G71450",0.0296846529103818,NA,FALSE,FALSE
"AT1G10690",0.0296870602961352,NA,FALSE,FALSE
"AT2G15240",0.0296890565863684,NA,FALSE,FALSE
"AT2G27740",0.0296923913469246,NA,FALSE,FALSE
"AT2G41050",0.0296929234202665,NA,FALSE,FALSE
"AT3G01800",0.0296944510572007,NA,TRUE,FALSE
"AT1G61460",0.0296947157763975,NA,TRUE,FALSE
"AT5G39860",0.0296947761990983,NA,TRUE,FALSE
"AT5G45220",0.0297005013951444,NA,FALSE,FALSE
"AT1G75130",0.0297005181810542,NA,FALSE,FALSE
"AT3G22690",0.0297022020190129,NA,FALSE,FALSE
"AT5G44740",0.0297032860760523,NA,FALSE,FALSE
"AT4G26130",0.0297046489209585,NA,FALSE,FALSE
"AT1G80450",0.0297057200801518,NA,FALSE,FALSE
"AT4G31350",0.0297061199905511,NA,TRUE,FALSE
"AT4G14620",0.0297073633152566,NA,FALSE,FALSE
"AT2G32540",0.0297089716156391,NA,FALSE,FALSE
"AT2G03890",0.0297112476141524,NA,FALSE,FALSE
"AT3G47430",0.0297114477109026,NA,TRUE,FALSE
"AT5G57110",0.029712590242175,NA,TRUE,FALSE
"AT1G08000",0.0297153613919485,NA,FALSE,FALSE
"AT1G70820",0.0297161671461292,NA,TRUE,FALSE
"AT4G14716",0.0297186598011258,NA,FALSE,FALSE
"AT4G31120",0.029722934278251,NA,FALSE,FALSE
"AT5G23780",0.0297244527067712,NA,FALSE,FALSE
"AT3G51430",0.0297259705787302,NA,TRUE,FALSE
"AT2G40300",0.0297275595306143,NA,FALSE,FALSE
"AT5G26030",0.0297285530523215,NA,FALSE,FALSE
"AT3G06150",0.0297294883131357,NA,TRUE,FALSE
"AT1G50370",0.0297328611635458,NA,FALSE,FALSE
"AT4G36890",0.0297332430392998,NA,FALSE,FALSE
"AT4G23980",0.0297350055374963,NA,FALSE,FALSE
"AT3G58865",0.0297369835508323,NA,FALSE,FALSE
"AT5G07950",0.0297411948089013,NA,FALSE,FALSE
"AT1G30550",0.0297452743187989,NA,FALSE,FALSE
"AT3G13160",0.0297466000357876,NA,FALSE,FALSE
"AT1G80120",0.0297471316011872,NA,TRUE,FALSE
"AT3G59210",0.0297479479095531,NA,TRUE,FALSE
"AT1G32370",0.0297506713272401,NA,FALSE,FALSE
"AT4G19070",0.0297636921304415,NA,FALSE,FALSE
"AT5G50230",0.029767336190522,NA,TRUE,FALSE
"AT2G17730",0.0297680682184059,NA,FALSE,FALSE
"AT4G17890",0.0297683867906705,NA,FALSE,FALSE
"AT1G04000",0.0297684355282314,NA,FALSE,FALSE
"AT3G63290",0.0297684433699508,NA,FALSE,FALSE
"AT2G45320",0.0297688065026043,NA,FALSE,FALSE
"AT1G31175",0.0297762197427266,NA,FALSE,FALSE
"AT3G20280",0.0297826382634573,NA,FALSE,FALSE
"AT2G17110",0.0297839413826036,NA,FALSE,FALSE
"AT1G52420",0.029785571926611,NA,FALSE,FALSE
"AT1G77590",0.0297865480842642,NA,FALSE,FALSE
"AT1G13380",0.0297907753614312,NA,TRUE,FALSE
"AT1G25988",0.0297912584963531,NA,FALSE,FALSE
"AT5G51400",0.0297914893052769,NA,FALSE,FALSE
"AT2G18690",0.0297916669921704,NA,TRUE,FALSE
"AT1G08460",0.0297931826841272,NA,FALSE,FALSE
"AT2G38170",0.0297953863662072,NA,FALSE,FALSE
"AT1G53390",0.0297958871029763,NA,FALSE,FALSE
"AT1G52260",0.0297961056607758,NA,FALSE,FALSE
"AT4G11260",0.0297976728184565,NA,FALSE,FALSE
"AT4G37140",0.029799197969945,NA,TRUE,FALSE
"AT1G19190",0.0298003928223846,NA,FALSE,FALSE
"AT5G20060",0.0298010289054948,NA,FALSE,FALSE
"AT4G27640",0.0298023759450247,NA,FALSE,FALSE
"AT4G20060",0.0298061998442498,NA,FALSE,FALSE
"AT2G21045",0.0298077041334601,NA,FALSE,FALSE
"AT1G73060",0.0298093432251108,NA,TRUE,FALSE
"AT5G40480",0.0298113469484513,NA,FALSE,FALSE
"AT4G11960",0.0298116285180677,NA,FALSE,FALSE
"AT2G41750",0.0298156693721816,NA,TRUE,FALSE
"AT5G42240",0.0298177715478985,NA,TRUE,FALSE
"AT2G02590",0.0298194219227639,NA,FALSE,FALSE
"AT5G13430",0.0298206312360929,NA,FALSE,FALSE
"AT2G42640",0.0298206897394718,NA,FALSE,FALSE
"AT2G43180",0.0298236564254586,NA,FALSE,FALSE
"AT3G29770",0.0298241895447059,NA,FALSE,FALSE
"AT1G51080",0.0298250679367387,NA,TRUE,FALSE
"AT4G13150",0.029825997310503,NA,FALSE,FALSE
"AT1G49170",0.0298307764877296,NA,FALSE,FALSE
"AT5G37930",0.0298326904165603,NA,FALSE,FALSE
"AT1G73750",0.0298360944300591,NA,TRUE,FALSE
"AT3G63260",0.0298382232067863,NA,FALSE,FALSE
"AT5G53890",0.029839228222328,NA,FALSE,FALSE
"AT5G15430",0.0298450132980489,NA,FALSE,FALSE
"AT2G47020",0.0298464557931166,NA,FALSE,FALSE
"AT5G15390",0.0298469074322443,NA,TRUE,FALSE
